time_boot_ms,lat,lon,rel_alt_m,vx_mps,vy_mps,vz_mps,mode,true_lat,true_lon
79724,45.0000001,10.9999997,33.858,-0.02,0.02,-1.16,AUTO,45.0000002,10.9999994
79974,45.0000001,10.9999997,34.129,-0.02,0.02,-1.02,AUTO,45.0000002,10.9999994
80224,45.0000001,10.9999997,34.366,-0.02,0.02,-0.89,AUTO,45.0000002,10.9999994
80474,45.0000001,10.9999997,34.568,-0.02,0.02,-0.75,AUTO,45.0000002,10.9999994
80724,45.0000001,10.9999997,34.734,-0.02,0.02,-0.6,AUTO,45.0000002,10.9999994
80974,45.0000001,10.9999997,34.863,-0.01,0.02,-0.45,AUTO,45.0000001,10.9999994
81224,45.0000001,10.9999997,34.951,-0.01,0.02,-0.27,AUTO,45.0000001,10.9999995
81474,45.0000001,10.9999997,34.992,-0.01,0.02,-0.08,AUTO,45.0000001,10.9999995
81724,45.0000001,10.9999997,34.995,0.0,0.02,0.01,AUTO,45.0000001,10.9999995
81974,45.0000001,10.9999997,34.984,0.0,0.02,0.03,AUTO,45.0000001,10.9999995
82224,45.0000001,10.9999997,34.971,0.0,0.02,0.03,AUTO,45.0000001,10.9999995
82474,45.0000001,10.9999997,34.961,-0.01,0.05,0.01,AUTO,45.0000002,10.9999995
82724,45.0000001,11.0,34.955,-0.02,0.14,0.0,AUTO,45.0000002,10.9999995
82974,45.0000001,11.0000006,34.953,-0.01,0.28,-0.01,AUTO,45.0000002,10.9999998
83224,45.0000001,11.0000017,34.953,-0.01,0.48,-0.01,AUTO,45.0000002,11.0000004
83474,45.0000001,11.0000035,34.955,-0.01,0.71,-0.02,AUTO,45.0000004,11.0000015
83724,45.0000002,11.0000061,34.96,0.0,0.99,-0.03,AUTO,45.0000004,11.0000033
83974,45.0000002,11.0000096,34.966,-0.01,1.32,-0.03,AUTO,45.0000004,11.0000061
84224,45.0000002,11.0000143,34.973,-0.02,1.69,-0.02,AUTO,45.0000004,11.0000097
84474,45.0000002,11.0000202,34.978,-0.02,2.11,-0.02,AUTO,45.0000004,11.0000144
84724,45.0000002,11.0000274,34.984,-0.03,2.57,-0.02,AUTO,45.0000004,11.0000204
84974,45.0000002,11.0000362,34.988,-0.02,3.07,-0.01,AUTO,45.0000004,11.0000278
85224,45.0000002,11.0000466,34.992,-0.02,3.55,-0.01,AUTO,45.0000004,11.0000366
85474,45.0000002,11.0000584,34.997,-0.01,3.98,-0.01,AUTO,45.0000004,11.0000471
85724,45.0000002,11.0000715,35.0,-0.01,4.35,0.0,AUTO,45.0000004,11.0000591
85974,45.0000002,11.0000857,35.003,-0.01,4.67,0.0,AUTO,45.0000004,11.0000723
86224,45.0000002,11.0001009,35.004,-0.01,4.95,0.0,AUTO,45.0000002,11.0000868
86474,45.0000002,11.000117,35.005,-0.01,5.19,0.0,AUTO,45.0000002,11.0001021
86724,45.0000002,11.0001338,35.006,-0.01,5.38,0.0,AUTO,45.0000002,11.0001184
86974,45.0000001,11.0001511,35.006,-0.01,5.53,0.0,AUTO,45.0000001,11.0001351
87224,45.0000001,11.0001689,35.006,-0.01,5.63,0.0,AUTO,45.0000001,11.0001526
87474,45.0000001,11.0001869,35.006,-0.01,5.68,0.0,AUTO,45.0000001,11.0001705
87724,45.0000001,11.000205,35.005,0.0,5.71,0.0,AUTO,45.0000001,11.0001886
87974,45.0000001,11.0002233,35.004,0.0,5.73,0.0,AUTO,45.0000001,11.0002067
88224,45.0000001,11.0002416,35.004,0.0,5.76,0.0,AUTO,45.0000001,11.0002251
88474,45.0000001,11.00026,35.003,0.0,5.79,0.0,AUTO,45.0000001,11.0002433
88724,45.0000001,11.0002785,35.003,0.0,5.81,0.0,AUTO,45.0000001,11.0002619
88974,45.0000001,11.0002971,35.004,0.0,5.83,0.0,AUTO,45.0000001,11.0002804
89224,45.0000001,11.0003157,35.004,0.0,5.85,0.0,AUTO,45.0000001,11.0002988
89474,45.0000001,11.0003344,35.005,0.0,5.86,0.0,AUTO,45.0000001,11.0003175
89724,45.0000001,11.000353,35.005,0.0,5.87,0.0,AUTO,45.0000001,11.0003362
89974,45.0000001,11.0003716,35.005,0.0,5.88,0.0,AUTO,45.0000001,11.0003549
90224,45.0000001,11.0003903,35.006,0.0,5.89,0.0,AUTO,45.0000001,11.0003738
90474,45.0000001,11.0004091,35.006,0.0,5.9,0.0,AUTO,45.0000001,11.0003925
90724,45.0000001,11.0004279,35.006,0.0,5.91,0.0,AUTO,45.0,11.0004113
90974,45.0000001,11.0004467,35.006,0.0,5.92,0.0,AUTO,45.0,11.0004302
91224,45.0000001,11.0004656,35.005,0.0,5.93,0.0,AUTO,45.0,11.000449
91474,45.0000001,11.0004845,35.005,0.0,5.93,0.0,AUTO,45.0,11.000468
91724,45.0000001,11.0005034,35.006,0.0,5.94,0.0,AUTO,45.0,11.000487
91974,45.0,11.0005223,35.006,0.0,5.94,0.0,AUTO,45.0,11.0005059
92224,45.0,11.0005413,35.007,0.0,5.94,0.0,AUTO,45.0,11.0005249
92474,45.0,11.0005603,35.007,0.0,5.94,0.0,AUTO,45.0,11.0005439
92724,45.0,11.0005792,35.007,0.0,5.93,0.0,AUTO,45.0,11.0005627
92974,45.0,11.0005982,35.007,0.0,5.93,0.0,AUTO,45.0,11.0005817
93224,45.0,11.0006171,35.007,0.0,5.93,0.0,AUTO,45.0,11.0006007
93474,45.0,11.000636,35.006,0.0,5.94,0.0,AUTO,45.0,11.0006196
93724,45.0,11.0006549,35.006,0.0,5.94,0.0,AUTO,45.0,11.0006384
93974,45.0,11.0006739,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006574
94224,45.0,11.0006928,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006764
94474,45.0,11.0007119,35.005,0.0,5.94,0.0,AUTO,45.0,11.0006954
94724,45.0,11.0007308,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007143
94974,45.0,11.0007498,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007331
95224,45.0,11.0007688,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007521
95474,45.0,11.0007877,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007711
95724,45.0,11.0008067,35.004,0.0,5.95,0.0,AUTO,45.0,11.0007901
95974,45.0,11.0008257,35.004,0.0,5.96,0.0,AUTO,45.0,11.000809
96224,45.0,11.0008447,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.000828
96474,45.0,11.0008638,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.000847
96724,45.0,11.0008828,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.000866
96974,45.0,11.0009018,35.004,0.0,5.96,0.0,AUTO,45.0000001,11.000885
97224,45.0,11.0009208,35.003,0.0,5.96,0.0,AUTO,45.0000001,11.000904
97474,45.0,11.0009398,35.003,0.0,5.96,0.0,AUTO,45.0000001,11.000923
97724,45.0,11.0009588,35.003,0.0,5.97,0.0,AUTO,45.0000001,11.000942
97974,45.0,11.0009778,35.003,0.0,5.97,0.0,AUTO,45.0000001,11.000961
98224,45.0,11.0009968,35.002,0.0,5.97,0.0,AUTO,45.0000001,11.00098
98474,45.0,11.0010159,35.002,0.0,5.97,0.0,AUTO,45.0000001,11.000999
98724,45.0,11.001035,35.002,0.0,5.97,0.0,AUTO,45.0000001,11.0010181
98974,45.0,11.001054,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0010371
99224,45.0,11.0010731,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0010561
99474,45.0,11.0010921,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0010751
99724,45.0,11.0011111,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0010941
99974,45.0,11.0011301,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0011131
100224,45.0,11.0011492,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0011321
100474,45.0,11.0011682,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0011513
100724,45.0,11.0011873,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0011703
100974,45.0,11.0012064,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0011894
101224,45.0,11.0012255,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012084
101474,45.0,11.0012445,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012274
101724,45.0,11.0012636,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012464
101974,45.0,11.0012826,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012654
102224,45.0,11.0013016,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0012846
102474,45.0,11.0013205,35.001,0.0,5.97,0.0,AUTO,45.0000001,11.0013036
102724,45.0,11.0013396,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0013227
102974,45.0,11.0013585,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0013417
103224,45.0,11.0013775,35.001,0.0,5.99,0.0,AUTO,45.0000001,11.0013607
103474,45.0,11.0013966,35.001,0.0,5.99,0.0,AUTO,45.0000001,11.0013799
103724,45.0,11.0014157,35.001,0.0,5.99,0.0,AUTO,45.0000001,11.001399
103974,45.0,11.0014347,35.001,0.0,6.0,0.0,AUTO,45.0000002,11.001418
104224,45.0,11.0014538,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0014372
104474,45.0,11.001473,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0014564
104724,45.0000001,11.001492,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0014755
104974,45.0000001,11.0015112,35.001,0.0,5.99,0.0,AUTO,45.0000002,11.0014947
105224,45.0000001,11.0015303,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0015138
105474,45.0000001,11.0015493,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0015328
105724,45.0000001,11.0015684,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.001552
105974,45.0000001,11.0015875,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0015711
106224,45.0000001,11.0016065,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0015901
106474,45.0000001,11.0016256,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0016091
106724,45.0000001,11.0016447,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0016283
106974,45.0000001,11.0016639,34.999,0.0,5.97,0.0,AUTO,45.0000002,11.0016474
107224,45.0000001,11.0016829,34.999,0.0,5.97,0.0,AUTO,45.0000002,11.0016664
107474,45.0000001,11.001702,34.999,0.0,5.96,0.0,AUTO,45.0000002,11.0016854
107724,45.0000001,11.001721,34.999,-0.01,5.96,0.0,AUTO,45.0000002,11.0017044
107974,45.0000001,11.0017399,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0017234
108224,45.0000001,11.001759,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0017424
108474,45.0000001,11.001778,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0017614
108724,45.0000001,11.001797,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0017804
108974,45.0000001,11.0018161,35.0,0.0,5.97,0.0,AUTO,45.0000001,11.0017994
109224,45.0000001,11.0018351,35.0,-0.01,5.97,0.0,AUTO,45.0000001,11.0018184
109474,45.0000001,11.0018542,35.001,-0.01,5.97,0.0,AUTO,45.0000001,11.0018374
109724,45.0000001,11.0018732,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0018564
109974,45.0000001,11.0018922,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0018754
110224,45.0000001,11.0019113,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0018944
110474,45.0000001,11.0019303,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019136
110724,45.0000001,11.0019494,35.001,0.0,5.98,0.0,AUTO,45.0000001,11.0019326
110974,45.0000001,11.0019685,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0019516
111224,45.0000001,11.0019876,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0019707
111474,45.0000001,11.0020067,35.0,0.0,5.97,0.0,AUTO,45.0000001,11.0019897
111724,45.0000001,11.0020257,34.999,0.0,5.97,0.0,AUTO,45.0000001,11.0020087
111974,45.0000001,11.0020447,34.999,0.0,5.97,0.0,AUTO,45.0000001,11.0020277
112224,45.0000001,11.0020637,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0020467
112474,45.0000001,11.0020827,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0020657
112724,45.0000001,11.0021017,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0020847
112974,45.0000001,11.0021208,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0021037
113224,45.0000001,11.0021399,34.999,0.0,5.98,0.0,AUTO,45.0000001,11.0021229
113474,45.0000001,11.002159,35.0,0.0,5.98,0.0,AUTO,45.0000001,11.0021419
113724,45.0000001,11.002178,35.0,0.0,5.98,0.0,AUTO,45.0000002,11.0021609
113974,45.0000001,11.002197,35.0,0.0,5.98,0.0,AUTO,45.0000002,11.0021801
114224,45.0000001,11.0022161,35.001,0.0,5.98,0.0,AUTO,45.0000002,11.0021991
114474,45.0000001,11.0022351,35.001,0.0,5.98,0.0,AUTO,45.0000002,11.0022181
114724,45.0000001,11.0022542,35.001,0.0,5.98,0.0,AUTO,45.0000002,11.0022372
114974,45.0000001,11.0022733,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022562
115224,45.0000001,11.0022924,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022754
115474,45.0000001,11.0023115,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0022944
115724,45.0000001,11.0023305,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0023134
115974,45.0000001,11.0023496,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0023325
116224,45.0000001,11.0023686,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0023515
116474,45.0000001,11.0023877,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0023705
116724,45.0000001,11.0024067,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0023895
116974,45.0000001,11.0024256,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0024085
117224,45.0000001,11.0024446,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0024275
117474,45.0000001,11.0024636,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0024467
117724,45.0000001,11.0024826,34.999,-0.01,5.99,0.0,AUTO,45.0000002,11.0024658
117974,45.0000001,11.0025016,35.0,-0.01,5.99,0.0,AUTO,45.0000002,11.0024848
118224,45.0000001,11.0025207,35.0,-0.01,6.0,0.0,AUTO,45.0000002,11.002504
118474,45.0000001,11.0025398,35.0,-0.01,6.0,0.0,AUTO,45.0000002,11.0025231
118724,45.0000001,11.0025589,35.001,-0.01,6.0,0.0,AUTO,45.0000002,11.0025423
118974,45.0000001,11.002578,35.001,-0.01,6.0,0.0,AUTO,45.0000002,11.0025614
119224,45.0000001,11.0025971,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0025804
119474,45.0000001,11.0026163,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0025997
119724,45.0000001,11.0026354,35.001,-0.01,5.99,0.0,AUTO,45.0000002,11.0026187
119974,45.0000001,11.0026545,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0026379
120224,45.0000001,11.0026735,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0026569
120474,45.0000001,11.0026926,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.002676
120724,45.0000001,11.0027117,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.002695
120974,45.0000001,11.0027307,35.0,-0.01,5.97,0.0,AUTO,45.0000002,11.0027141
121224,45.0000001,11.0027497,35.0,-0.01,5.97,0.0,AUTO,45.0000002,11.0027332
121474,45.0000001,11.0027689,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0027522
121724,45.0000001,11.0027879,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0027712
121974,45.0000001,11.0028069,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0027902
122224,45.0000001,11.0028259,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0028092
122474,45.0000001,11.0028449,34.999,-0.01,5.97,0.0,AUTO,45.0000002,11.0028282
122724,45.0000001,11.0028639,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0028472
122974,45.0000001,11.0028829,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0028662
123224,45.0000001,11.002902,34.999,-0.01,5.98,0.0,AUTO,45.0000002,11.0028852
123474,45.0000001,11.0029211,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0029044
123724,45.0000001,11.0029402,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0029235
123974,45.0000001,11.0029593,35.0,-0.01,5.98,0.0,AUTO,45.0000002,11.0029425
124224,45.0000001,11.0029783,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0029615
124474,45.0000001,11.0029973,35.001,-0.01,5.98,0.0,AUTO,45.0000002,11.0029805
124724,45.0000001,11.003021,35.001,-0.01,5.91,0.0,AUTO,45.0000002,11.0029995
124974,45.0000001,11.0030395,35.001,-0.01,5.79,0.0,AUTO,45.0000002,11.0030185
125224,45.0000001,11.0030578,35.001,-0.02,5.74,0.0,AUTO,45.0000001,11.0030372
125474,45.0000001,11.003076,35.0,-0.01,5.74,0.0,AUTO,45.0000001,11.0030556
125724,45.0000001,11.0030943,35.0,-0.01,5.77,0.0,AUTO,45.0000001,11.0030738
125974,45.0,11.0031127,34.999,-0.01,5.81,0.0,AUTO,45.0000001,11.0030922
126224,45.0,11.0031311,34.999,0.0,5.85,0.0,AUTO,45.0000001,11.0031106
126474,45.0,11.0031497,34.999,0.0,5.89,0.0,AUTO,45.0000001,11.0031293
126724,45.0,11.0031684,34.999,0.0,5.93,0.0,AUTO,45.0000001,11.003148
126974,45.0,11.0031873,35.0,0.0,5.96,0.0,AUTO,45.0000001,11.003167
127224,45.0,11.0032061,35.0,0.0,5.98,0.0,AUTO,45.0000002,11.003186
127474,45.0,11.0032251,35.001,0.0,6.0,0.0,AUTO,45.0000004,11.003205
127724,45.0,11.0032441,35.001,0.0,6.01,0.0,AUTO,45.0000005,11.0032243
127974,45.0,11.003263,35.001,0.0,6.02,0.0,AUTO,45.0000006,11.0032436
128224,45.0,11.003282,35.001,0.0,6.03,0.0,AUTO,45.0000007,11.0032629
128474,45.0,11.003301,35.001,0.0,6.04,0.0,AUTO,45.0000007,11.0032824
128724,45.0,11.00332,35.001,0.0,6.04,0.0,AUTO,45.0000008,11.0033019
128974,45.0,11.003339,35.001,0.0,6.05,0.0,AUTO,45.000001,11.0033213
129224,45.0,11.003358,35.0,0.0,6.05,0.0,AUTO,45.0000012,11.0033409
129474,45.0,11.0033771,34.999,0.0,6.05,0.0,AUTO,45.0000013,11.0033605
129724,45.0,11.0033962,34.999,0.0,6.05,0.0,AUTO,45.0000013,11.0033801
129974,45.0,11.0034152,34.999,0.0,6.05,0.0,AUTO,45.0000016,11.0033999
130224,45.0000001,11.0034342,34.999,-0.01,6.05,0.0,AUTO,45.0000017,11.0034195
130474,45.0000001,11.0034532,34.999,-0.01,6.05,0.0,AUTO,45.0000019,11.0034393
130724,45.0000001,11.0034722,34.999,-0.01,6.06,0.0,AUTO,45.0000019,11.003459
130974,45.0,11.0034911,34.999,-0.01,6.06,0.0,AUTO,45.0000022,11.0034789
131224,44.9999998,11.0035095,34.999,-0.01,6.06,0.0,AUTO,45.0000023,11.0034987
131474,44.9999993,11.003527,34.999,0.0,6.08,0.0,AUTO,45.0000025,11.0035188
131724,44.9999986,11.0035438,34.998,0.02,6.14,0.0,AUTO,45.0000026,11.0035388
131974,44.9999976,11.0035599,34.998,0.07,6.24,0.0,AUTO,45.000003,11.0035592
132224,44.9999967,11.0035756,34.998,0.14,6.38,0.0,AUTO,45.0000035,11.0035802
132474,44.9999957,11.0035907,34.999,0.23,6.56,0.0,AUTO,45.0000042,11.0036016
132724,44.9999946,11.0036055,34.999,0.33,6.76,0.0,AUTO,45.000005,11.0036238
132974,44.9999933,11.0036198,34.999,0.44,7.0,0.0,AUTO,45.0000063,11.0036472
133224,44.9999923,11.0036343,35.0,0.56,7.22,0.0,AUTO,45.000008,11.0036715
133474,44.9999911,11.0036479,35.001,0.68,7.37,0.0,AUTO,45.0000099,11.0036972
133724,44.99999,11.0036613,35.002,0.79,7.46,0.0,AUTO,45.0000124,11.0037238
133974,44.9999886,11.0036734,35.003,0.89,7.48,0.0,AUTO,45.0000153,11.0037516
134224,44.9999874,11.0036849,35.004,0.97,7.44,0.0,AUTO,45.0000186,11.0037802
134474,44.9999862,11.0036955,35.003,1.03,7.37,0.0,AUTO,45.0000221,11.0038094
134724,44.9999845,11.0037038,35.003,1.09,7.23,0.0,AUTO,45.0000262,11.0038392
134974,44.9999824,11.0037104,35.002,1.15,7.05,0.0,AUTO,45.0000305,11.0038693
135224,44.9999808,11.0037167,34.999,1.21,6.86,0.0,AUTO,45.0000353,11.0039
135474,44.9999788,11.0037213,34.996,1.26,6.64,0.0,AUTO,45.0000403,11.003931
135724,44.9999766,11.0037244,34.992,1.31,6.38,0.0,AUTO,45.0000458,11.0039623
135974,44.999974,11.0037257,34.986,1.35,6.11,0.0,AUTO,45.0000517,11.0039939
136224,44.9999717,11.0037262,34.98,1.36,5.83,0.0,AUTO,45.0000579,11.0040257
136474,44.9999692,11.0037259,34.972,1.35,5.55,-0.01,AUTO,45.0000646,11.0040576
136724,44.999966,11.003723,34.965,1.32,5.23,-0.02,AUTO,45.0000716,11.0040899
136974,44.9999623,11.0037186,34.958,1.3,4.9,-0.02,AUTO,45.0000789,11.0041222
137224,44.9999589,11.0037137,34.95,1.28,4.57,-0.03,AUTO,45.0000864,11.0041549
137474,44.9999552,11.0037076,34.942,1.26,4.22,-0.03,AUTO,45.0000943,11.0041876
137724,44.9999512,11.0037001,34.933,1.24,3.87,-0.04,AUTO,45.0001026,11.0042206
137974,44.9999467,11.003691,34.925,1.22,3.49,-0.05,AUTO,45.0001111,11.0042536
138224,44.9999425,11.0036816,34.917,1.2,3.12,-0.06,AUTO,45.00012,11.004287
138474,44.9999387,11.0036727,34.907,1.18,2.77,-0.06,AUTO,45.0001295,11.0043203
138724,44.9999348,11.0036632,34.899,1.15,2.42,-0.07,AUTO,45.0001392,11.0043537
138974,44.9999316,11.0036547,34.89,1.13,2.08,-0.08,AUTO,45.0001492,11.0043873
139224,44.9999291,11.0036478,34.882,1.11,1.78,-0.09,AUTO,45.0001598,11.0044211
139474,44.9999273,11.0036419,34.875,1.08,1.49,-0.1,AUTO,45.0001706,11.004455
139724,44.9999259,11.0036372,34.869,1.05,1.23,-0.1,AUTO,45.0001817,11.004489
139974,44.9999251,11.0036334,34.865,1.01,0.98,-0.11,AUTO,45.0001931,11.0045231
140224,44.9999249,11.0036311,34.863,0.98,0.76,-0.11,AUTO,45.0002049,11.0045574
140474,44.9999251,11.0036297,34.862,0.94,0.55,-0.12,AUTO,45.0002167,11.0045919
140724,44.9999227,11.0036194,34.865,0.85,0.23,-0.12,AUTO,45.000229,11.0046264
140974,44.9999193,11.0036052,34.868,0.77,-0.13,-0.11,AUTO,45.0002414,11.0046611
141224,44.9999161,11.0035909,34.872,0.71,-0.5,-0.11,AUTO,45.000254,11.0046959
141474,44.9999132,11.0035767,34.875,0.66,-0.86,-0.11,AUTO,45.000267,11.0047307
